OrderDate,OrderID,Customer,Segment,Region,Product,Category,SubCategory,Quantity,UnitPrice,DiscountPct,PaymentMethod,SalesChannel,Sales,COGS,Profit
2023-02-05,SO-10277,Wonka LLC,Home Office,Central,Binders 231,Office Supplies,Binders,1,182.05,0.0,Card,Retail,182.05,131.08,50.97
2023-02-06,SO-10284,Acme Corp,Consumer,South,Storage 251,Office Supplies,Storage,1,353.14,0.0,Wire,Online,353.14,254.26,98.88
2023-02-06,SO-10289,Wonka LLC,Consumer,West,Bookcases 330,Furniture,Bookcases,1,144.06,0.0,PayPal,Retail,144.06,118.13,25.93
2023-02-06,SO-10283,Hooli,Home Office,East,Bookcases 771,Furniture,Bookcases,1,314.34,0.15,Wire,Wholesale,267.19,257.76,9.43
2023-02-06,SO-10290,Gringotts,Home Office,West,Storage 424,Office Supplies,Storage,1,109.34,0.0,Cash,Retail,109.34,78.72,30.62
2023-02-06,SO-10287,Initech,Home Office,West,Furnishings 638,Furniture,Furnishings,2,119.81,0.05,Cash,Retail,227.64,196.48,31.16
2023-02-06,SO-10288,Initech,Home Office,South,Bookcases 792,Furniture,Bookcases,1,184.12,0.0,PayPal,Wholesale,184.12,150.98,33.14
2023-02-07,SO-10292,Stark Industries,Corporate,East,Binders 454,Office Supplies,Binders,1,582.58,0.05,Cash,Wholesale,553.45,419.46,133.99
2023-02-07,SO-10293,Stark Industries,Consumer,South,Copiers 675,Technology,Copiers,1,196.67,0.0,PayPal,Online,196.67,153.4,43.27
2023-02-07,SO-10294,Globex Ltd,Consumer,West,Accessories 753,Technology,Accessories,1,94.65,0.0,Wire,Online,94.65,73.83,20.82
2023-02-07,SO-10291,Cyberdyne,Corporate,Central,Machines 504,Technology,Machines,1,232.9,0.0,PayPal,Online,232.9,181.66,51.24
2023-02-08,SO-10297,Wayne Enterprises,Home Office,Central,Phones 767,Technology,Phones,1,19.65,0.05,Wire,Wholesale,18.67,15.33,3.34
2023-02-08,SO-10296,Cyberdyne,Corporate,West,Storage 588,Office Supplies,Storage,3,400.58,0.0,Wire,Retail,1201.74,865.26,336.48
2023-02-09,SO-10301,Umbrella Co,Corporate,East,Machines 763,Technology,Machines,3,130.54,0.15,PayPal,Wholesale,332.88,305.46,27.42
2023-02-09,SO-10305,Oscorp,Corporate,West,Bookcases 409,Furniture,Bookcases,3,377.26,0.0,Card,Retail,1131.78,928.05,203.73
2023-02-09,SO-10304,Globex Ltd,Consumer,West,Bookcases 354,Furniture,Bookcases,1,371.6,0.1,Card,Retail,334.44,304.71,29.73
2023-02-09,SO-10298,Gringotts,Consumer,East,Tables 137,Furniture,Tables,1,489.4,0.2,Cash,Retail,391.52,401.31,-9.79
2023-02-09,SO-10300,Stark Industries,Home Office,South,Storage 237,Office Supplies,Storage,1,283.3,0.05,Cash,Retail,269.14,203.98,65.16
2023-02-09,SO-10299,Initech,Consumer,Central,Copiers 681,Technology,Copiers,3,546.28,0.0,Card,Retail,1638.84,1278.3,360.54
2023-02-10,SO-10308,Vehement Capital,Corporate,Central,Paper 324,Office Supplies,Paper,1,391.07,0.0,Wire,Retail,391.07,281.57,109.5
2023-02-10,SO-10309,Initech,Home Office,South,Art 525,Office Supplies,Art,1,261.19,0.2,Cash,Wholesale,208.95,188.06,20.89
2023-02-10,SO-10306,Aperture Labs,Home Office,Central,Phones 783,Technology,Phones,1,67.04,0.0,Card,Retail,67.04,52.29,14.75
2023-02-10,SO-10310,Pied Piper,Consumer,West,Binders 638,Office Supplies,Binders,1,313.87,0.05,Cash,Wholesale,298.18,225.99,72.19
2023-02-10,SO-10313,Tyrell Corp,Consumer,South,Storage 928,Office Supplies,Storage,1,102.9,0.0,Card,Retail,102.9,74.09,28.81
2023-02-11,SO-10319,Globex Ltd,Home Office,West,Chairs 282,Furniture,Chairs,3,63.92,0.2,Cash,Wholesale,153.41,157.23,-3.82
2023-02-11,SO-10316,Umbrella Co,Consumer,East,Bookcases 817,Furniture,Bookcases,1,321.43,0.0,Card,Wholesale,321.43,263.57,57.86
2023-02-11,SO-10314,Initech,Corporate,South,Binders 672,Office Supplies,Binders,1,52.92,0.05,Cash,Wholesale,50.27,38.1,12.17
2023-02-11,SO-10315,Pied Piper,Home Office,Central,Machines 360,Technology,Machines,1,119.9,0.0,Card,Wholesale,119.9,93.52,26.38
2023-02-12,SO-10324,Gringotts,Corporate,East,Tables 652,Furniture,Tables,1,214.0,0.0,Wire,Online,214.0,175.48,38.52
2023-02-12,SO-10322,Vehement Capital,Consumer,East,Storage 729,Office Supplies,Storage,1,383.47,0.1,Card,Online,345.12,276.1,69.02
2023-02-12,SO-10320,Initech,Consumer,West,Copiers 574,Technology,Copiers,4,54.34,0.15,Cash,Wholesale,184.76,169.56,15.2
2023-02-12,SO-10326,Stark Industries,Home Office,West,Paper 523,Office Supplies,Paper,1,286.39,0.2,PayPal,Retail,229.11,206.2,22.91
2023-02-12,SO-10327,Acme Corp,Home Office,West,Storage 669,Office Supplies,Storage,1,568.19,0.05,Cash,Online,539.78,409.1,130.68
2023-02-12,SO-10325,Initech,Consumer,Central,Art 691,Office Supplies,Art,1,71.56,0.0,PayPal,Online,71.56,51.52,20.04
2023-02-12,SO-10323,Umbrella Co,Consumer,East,Binders 557,Office Supplies,Binders,1,359.15,0.0,Card,Online,359.15,258.59,100.56
2023-02-13,SO-10329,Oscorp,Home Office,West,Tables 969,Furniture,Tables,1,306.81,0.05,Wire,Retail,291.47,251.58,39.89
2023-02-13,SO-10331,Umbrella Co,Consumer,Central,Chairs 560,Furniture,Chairs,1,324.14,0.0,PayPal,Online,324.14,265.79,58.35
2023-02-14,SO-10332,Cyberdyne,Consumer,West,Furnishings 789,Furniture,Furnishings,1,375.53,0.15,Card,Online,319.2,307.93,11.27
2023-02-14,SO-10335,Vehement Capital,Home Office,West,Bookcases 489,Furniture,Bookcases,1,207.64,0.05,Cash,Wholesale,197.26,170.26,27.0
2023-02-14,SO-10334,Vehement Capital,Home Office,West,Machines 348,Technology,Machines,1,44.41,0.0,Wire,Retail,44.41,34.64,9.77
2023-02-14,SO-10333,Umbrella Co,Corporate,West,Copiers 410,Technology,Copiers,1,496.24,0.0,Card,Online,496.24,387.07,109.17
2023-02-15,SO-10343,Umbrella Co,Home Office,East,Phones 323,Technology,Phones,1,243.91,0.0,Cash,Retail,243.91,190.25,53.66
2023-02-15,SO-10345,Acme Corp,Home Office,Central,Chairs 614,Furniture,Chairs,1,466.17,0.1,Cash,Online,419.55,382.26,37.29
2023-02-15,SO-10344,Acme Corp,Home Office,South,Chairs 106,Furniture,Chairs,2,109.2,0.0,Cash,Online,218.4,179.08,39.32
2023-02-15,SO-10337,Globex Ltd,Corporate,South,Copiers 420,Technology,Copiers,1,332.19,0.0,Cash,Online,332.19,259.11,73.08
2023-02-15,SO-10349,Oscorp,Consumer,South,Binders 819,Office Supplies,Binders,1,563.74,0.05,Wire,Online,535.55,405.89,129.66
2023-02-15,SO-10340,Cyberdyne,Corporate,Central,Furnishings 571,Furniture,Furnishings,2,310.05,0.0,Wire,Wholesale,620.1,508.48,111.62
2023-02-15,SO-10347,Stark Industries,Consumer,South,Furnishings 570,Furniture,Furnishings,1,153.79,0.15,Wire,Wholesale,130.72,126.11,4.61
2023-02-15,SO-10348,Umbrella Co,Home Office,Central,Phones 195,Technology,Phones,1,589.75,0.1,Cash,Retail,530.78,460.0,70.78
2023-02-16,SO-10351,Umbrella Co,Corporate,South,Phones 800,Technology,Phones,1,447.03,0.0,PayPal,Wholesale,447.03,348.68,98.35
2023-02-16,SO-10357,Aperture Labs,Corporate,Central,Tables 464,Furniture,Tables,1,304.62,0.0,Cash,Retail,304.62,249.79,54.83
2023-02-16,SO-10356,Umbrella Co,Corporate,East,Storage 892,Office Supplies,Storage,1,267.16,0.0,PayPal,Online,267.16,192.36,74.8
2023-02-16,SO-10352,Tyrell Corp,Consumer,East,Chairs 312,Furniture,Chairs,1,360.45,0.15,Wire,Wholesale,306.38,295.57,10.81
2023-02-16,SO-10361,Wayne Enterprises,Consumer,Central,Phones 291,Technology,Phones,1,141.13,0.0,Cash,Retail,141.13,110.08,31.05
2023-02-16,SO-10355,Gringotts,Home Office,East,Art 154,Office Supplies,Art,1,125.76,0.15,Card,Retail,106.9,90.55,16.35
2023-02-16,SO-10359,Globex Ltd,Corporate,East,Machines 828,Technology,Machines,2,322.2,0.0,Wire,Wholesale,644.4,502.64,141.76
2023-02-16,SO-10350,Wonka LLC,Home Office,South,Chairs 640,Furniture,Chairs,1,269.76,0.0,Card,Online,269.76,221.2,48.56
2023-02-16,SO-10354,Hooli,Home Office,South,Art 493,Office Supplies,Art,1,70.59,0.05,Wire,Wholesale,67.06,50.82,16.24
2023-02-16,SO-10360,Oscorp,Corporate,Central,Phones 105,Technology,Phones,1,178.1,0.0,PayPal,Retail,178.1,138.92,39.18
2023-02-17,SO-10369,Wonka LLC,Corporate,Central,Paper 407,Office Supplies,Paper,4,48.7,0.0,PayPal,Wholesale,194.8,140.24,54.56
2023-02-17,SO-10371,Gringotts,Home Office,South,Copiers 485,Technology,Copiers,1,493.36,0.0,PayPal,Retail,493.36,384.82,108.54
2023-02-17,SO-10370,Gringotts,Corporate,West,Tables 507,Furniture,Tables,1,308.92,0.0,PayPal,Retail,308.92,253.31,55.61
2023-02-17,SO-10368,Globex Ltd,Corporate,West,Machines 440,Technology,Machines,1,243.7,0.0,Cash,Retail,243.7,190.09,53.61
2023-02-17,SO-10367,Stark Industries,Home Office,West,Storage 708,Office Supplies,Storage,1,421.26,0.0,Wire,Retail,421.26,303.31,117.95
2023-02-17,SO-10362,Cyberdyne,Consumer,South,Phones 462,Technology,Phones,1,567.41,0.0,Card,Wholesale,567.41,442.58,124.83
2023-02-17,SO-10366,Oscorp,Corporate,Central,Furnishings 901,Furniture,Furnishings,1,426.09,0.1,Card,Retail,383.48,349.39,34.09
2023-02-18,SO-10378,Aperture Labs,Corporate,South,Chairs 110,Furniture,Chairs,2,212.9,0.0,Card,Retail,425.8,349.16,76.64
2023-02-18,SO-10372,Wayne Enterprises,Home Office,East,Accessories 798,Technology,Accessories,1,177.03,0.0,Card,Wholesale,177.03,138.08,38.95
2023-02-18,SO-10374,Wonka LLC,Home Office,West,Tables 358,Furniture,Tables,1,240.86,0.1,Wire,Wholesale,216.77,197.51,19.26
2023-02-18,SO-10377,Pied Piper,Home Office,West,Art 270,Office Supplies,Art,2,135.28,0.05,Card,Wholesale,257.03,194.8,62.23
2023-02-19,SO-10381,Initech,Corporate,Central,Furnishings 903,Furniture,Furnishings,1,142.05,0.0,Wire,Wholesale,142.05,116.48,25.57
2023-02-19,SO-10382,Wonka LLC,Corporate,Central,Machines 839,Technology,Machines,1,135.33,0.0,Cash,Retail,135.33,105.56,29.77
2023-02-19,SO-10379,Umbrella Co,Corporate,West,Furnishings 574,Furniture,Furnishings,1,274.93,0.0,Wire,Retail,274.93,225.44,49.49
2023-02-19,SO-10383,Globex Ltd,Consumer,Central,Binders 123,Office Supplies,Binders,1,433.33,0.1,PayPal,Wholesale,390.0,312.0,78.0
2023-02-19,SO-10384,Globex Ltd,Home Office,West,Accessories 665,Technology,Accessories,1,430.74,0.05,Wire,Retail,409.2,335.98,73.22
2023-02-20,SO-10387,Acme Corp,Consumer,West,Chairs 691,Furniture,Chairs,1,450.91,0.0,Card,Wholesale,450.91,369.75,81.16
2023-02-20,SO-10388,Initech,Corporate,Central,Machines 216,Technology,Machines,2,449.78,0.05,PayPal,Wholesale,854.58,701.66,152.92
2023-02-21,SO-10390,Oscorp,Corporate,East,Furnishings 732,Furniture,Furnishings,1,13.53,0.0,Wire,Wholesale,13.53,11.09,2.44
2023-02-21,SO-10394,Aperture Labs,Home Office,West,Machines 395,Technology,Machines,1,299.18,0.1,Wire,Online,269.26,233.36,35.9
2023-02-21,SO-10393,Oscorp,Home Office,South,Machines 533,Technology,Machines,1,560.21,0.0,Wire,Retail,560.21,436.96,123.25
2023-02-21,SO-10398,Stark Industries,Corporate,East,Copiers 272,Technology,Copiers,4,531.67,0.0,Cash,Wholesale,2126.68,1658.8,467.88
2023-02-21,SO-10397,Gringotts,Corporate,South,Phones 678,Technology,Phones,3,94.96,0.2,Card,Online,227.9,222.21,5.69
2023-02-22,SO-10400,Pied Piper,Home Office,Central,Machines 659,Technology,Machines,1,461.49,0.0,Wire,Retail,461.49,359.96,101.53
2023-02-22,SO-10399,Gringotts,Home Office,South,Binders 686,Office Supplies,Binders,1,458.45,0.2,Card,Retail,366.76,330.08,36.68
2023-02-22,SO-10403,Tyrell Corp,Consumer,West,Phones 683,Technology,Phones,1,372.32,0.0,PayPal,Wholesale,372.32,290.41,81.91
2023-02-22,SO-10402,Wonka LLC,Consumer,East,Copiers 981,Technology,Copiers,1,326.21,0.2,Cash,Online,260.97,254.44,6.53
2023-02-23,SO-10408,Wonka LLC,Home Office,East,Machines 627,Technology,Machines,1,312.31,0.0,PayPal,Wholesale,312.31,243.6,68.71
2023-02-24,SO-10415,Aperture Labs,Corporate,Central,Copiers 780,Technology,Copiers,4,420.5,0.0,Wire,Online,1682.0,1311.96,370.04
2023-02-24,SO-10409,Vehement Capital,Corporate,Central,Bookcases 695,Furniture,Bookcases,3,390.04,0.0,Card,Wholesale,1170.12,959.49,210.63
2023-02-24,SO-10414,Oscorp,Home Office,West,Copiers 262,Technology,Copiers,2,157.1,0.1,PayPal,Online,282.78,245.08,37.7
2023-02-24,SO-10411,Oscorp,Corporate,West,Machines 374,Technology,Machines,1,408.08,0.0,PayPal,Retail,408.08,318.3,89.78
2023-02-24,SO-10416,Oscorp,Home Office,Central,Paper 539,Office Supplies,Paper,1,223.73,0.0,Card,Wholesale,223.73,161.09,62.64
2023-02-24,SO-10412,Wayne Enterprises,Home Office,West,Bookcases 798,Furniture,Bookcases,2,445.37,0.05,Card,Online,846.2,730.4,115.8
2023-02-25,SO-10421,Pied Piper,Home Office,West,Paper 170,Office Supplies,Paper,1,597.35,0.0,Card,Wholesale,597.35,430.09,167.26
2023-02-25,SO-10417,Globex Ltd,Consumer,East,Chairs 235,Furniture,Chairs,1,452.75,0.05,Wire,Wholesale,430.11,371.26,58.85
2023-02-25,SO-10422,Aperture Labs,Corporate,West,Tables 743,Furniture,Tables,1,534.89,0.0,Wire,Retail,534.89,438.61,96.28
2023-02-25,SO-10424,Gringotts,Corporate,South,Bookcases 910,Furniture,Bookcases,5,182.07,0.05,Wire,Online,864.83,746.5,118.33
2023-02-25,SO-10423,Tyrell Corp,Consumer,South,Phones 243,Technology,Phones,1,488.12,0.1,Card,Wholesale,439.31,380.73,58.58
2023-02-25,SO-10425,Stark Industries,Consumer,East,Art 897,Office Supplies,Art,1,248.83,0.1,Card,Wholesale,223.95,179.16,44.79
2023-02-25,SO-10419,Gringotts,Corporate,West,Accessories 492,Technology,Accessories,1,325.68,0.1,Card,Wholesale,293.11,254.03,39.08
2023-02-26,SO-10434,Hooli,Consumer,West,Phones 544,Technology,Phones,1,163.91,0.0,Card,Retail,163.91,127.85,36.06
2023-02-26,SO-10427,Aperture Labs,Consumer,East,Furnishings 215,Furniture,Furnishings,1,583.95,0.0,Wire,Retail,583.95,478.84,105.11
2023-02-26,SO-10429,Hooli,Corporate,South,Paper 881,Office Supplies,Paper,1,339.84,0.0,Cash,Online,339.84,244.68,95.16
2023-02-26,SO-10430,Acme Corp,Consumer,East,Tables 140,Furniture,Tables,1,510.63,0.0,Card,Retail,510.63,418.72,91.91
2023-02-26,SO-10433,Cyberdyne,Corporate,Central,Binders 417,Office Supplies,Binders,3,111.35,0.0,Cash,Wholesale,334.05,240.51,93.54
2023-02-26,SO-10426,Vehement Capital,Consumer,Central,Paper 865,Office Supplies,Paper,1,357.93,0.0,Cash,Retail,357.93,257.71,100.22
2023-02-26,SO-10431,Cyberdyne,Home Office,Central,Storage 533,Office Supplies,Storage,4,485.16,0.05,Cash,Online,1843.61,1397.28,446.33
2023-02-26,SO-10435,Tyrell Corp,Corporate,East,Paper 222,Office Supplies,Paper,1,60.65,0.0,Card,Wholesale,60.65,43.67,16.98
2023-02-27,SO-10438,Pied Piper,Corporate,South,Binders 369,Office Supplies,Binders,4,40.5,0.05,Card,Retail,153.9,116.64,37.26
2023-02-27,SO-10437,Wayne Enterprises,Home Office,West,Chairs 889,Furniture,Chairs,1,342.92,0.0,Card,Retail,342.92,281.19,61.73
2023-02-27,SO-10439,Wonka LLC,Consumer,Central,Tables 476,Furniture,Tables,3,483.9,0.0,Wire,Retail,1451.7,1190.4,261.3
2023-02-27,SO-10440,Pied Piper,Home Office,East,Binders 333,Office Supplies,Binders,1,432.49,0.0,Card,Online,432.49,311.39,121.1
2023-02-27,SO-10436,Initech,Consumer,East,Bookcases 635,Furniture,Bookcases,1,434.63,0.0,PayPal,Online,434.63,356.4,78.23
2023-02-27,SO-10443,Oscorp,Corporate,Central,Copiers 222,Technology,Copiers,2,32.62,0.0,Card,Online,65.24,50.88,14.36
2023-02-28,SO-10450,Initech,Consumer,Central,Accessories 965,Technology,Accessories,1,172.48,0.1,Cash,Wholesale,155.23,134.53,20.7
2023-02-28,SO-10452,Initech,Consumer,South,Binders 545,Office Supplies,Binders,1,271.45,0.2,Wire,Online,217.16,195.44,21.72
2023-02-28,SO-10444,Umbrella Co,Corporate,East,Machines 986,Technology,Machines,1,96.08,0.0,PayPal,Retail,96.08,74.94,21.14
2023-02-28,SO-10449,Oscorp,Consumer,Central,Accessories 529,Technology,Accessories,1,133.52,0.0,Cash,Online,133.52,104.15,29.37
2023-02-28,SO-10451,Vehement Capital,Corporate,Central,Binders 694,Office Supplies,Binders,1,371.54,0.0,Card,Wholesale,371.54,267.51,104.03
2023-02-28,SO-10453,Stark Industries,Corporate,Central,Bookcases 425,Furniture,Bookcases,2,536.93,0.1,Cash,Retail,966.47,880.56,85.91
2023-02-28,SO-10446,Tyrell Corp,Home Office,Central,Paper 575,Office Supplies,Paper,1,107.76,0.0,PayPal,Wholesale,107.76,77.59,30.17
2023-02-28,SO-10448,Acme Corp,Home Office,West,Chairs 443,Furniture,Chairs,1,275.29,0.15,Card,Wholesale,234.0,225.74,8.26
2023-02-28,SO-10447,Wonka LLC,Home Office,West,Paper 254,Office Supplies,Paper,1,545.65,0.0,Card,Retail,545.65,392.87,152.78
2023-02-28,SO-10454,Umbrella Co,Consumer,East,Phones 259,Technology,Phones,1,142.65,0.0,Card,Online,142.65,111.27,31.38
2023-03-01,SO-10460,Pied Piper,Consumer,West,Phones 950,Technology,Phones,1,311.36,0.05,Wire,Online,295.79,242.86,52.93
2023-03-01,SO-10461,Umbrella Co,Corporate,South,Binders 696,Office Supplies,Binders,1,156.77,0.0,PayPal,Online,156.77,112.87,43.9
2023-03-01,SO-10458,Oscorp,Home Office,East,Bookcases 939,Furniture,Bookcases,1,179.3,0.0,Wire,Online,179.3,147.03,32.27
2023-03-01,SO-10462,Acme Corp,Consumer,East,Storage 928,Office Supplies,Storage,1,447.15,0.1,Wire,Online,402.44,321.95,80.49
2023-03-01,SO-10457,Stark Industries,Consumer,East,Tables 193,Furniture,Tables,4,39.91,0.0,Wire,Retail,159.64,130.92,28.72
2023-03-02,SO-10476,Wayne Enterprises,Consumer,West,Tables 921,Furniture,Tables,4,243.31,0.0,PayPal,Online,973.24,798.04,175.2
2023-03-02,SO-10473,Gringotts,Home Office,Central,Copiers 681,Technology,Copiers,1,490.97,0.0,Wire,Wholesale,490.97,382.96,108.01
2023-03-02,SO-10474,Umbrella Co,Home Office,South,Tables 602,Furniture,Tables,1,286.9,0.1,Card,Online,258.21,235.26,22.95
2023-03-02,SO-10477,Acme Corp,Home Office,West,Paper 892,Office Supplies,Paper,1,205.08,0.0,Card,Wholesale,205.08,147.66,57.42
2023-03-02,SO-10463,Vehement Capital,Consumer,Central,Machines 151,Technology,Machines,1,146.54,0.0,Wire,Wholesale,146.54,114.3,32.24
2023-03-02,SO-10464,Oscorp,Corporate,South,Machines 799,Technology,Machines,1,294.69,0.0,Cash,Online,294.69,229.86,64.83
2023-03-02,SO-10465,Wayne Enterprises,Consumer,West,Bookcases 556,Furniture,Bookcases,1,342.75,0.05,Wire,Online,325.61,281.06,44.55
2023-03-02,SO-10466,Tyrell Corp,Home Office,West,Furnishings 521,Furniture,Furnishings,1,451.78,0.0,Cash,Online,451.78,370.46,81.32
2023-03-02,SO-10472,Tyrell Corp,Corporate,South,Accessories 342,Technology,Accessories,1,200.28,0.0,PayPal,Wholesale,200.28,156.22,44.06
2023-03-02,SO-10470,Umbrella Co,Corporate,East,Machines 642,Technology,Machines,1,217.51,0.05,PayPal,Wholesale,206.63,169.66,36.97
2023-03-02,SO-10469,Vehement Capital,Corporate,Central,Tables 126,Furniture,Tables,1,499.46,0.2,PayPal,Wholesale,399.57,409.56,-9.99
2023-03-03,SO-10485,Umbrella Co,Home Office,West,Copiers 362,Technology,Copiers,1,98.07,0.15,Card,Wholesale,83.36,76.49,6.87
2023-03-03,SO-10484,Aperture Labs,Home Office,East,Art 557,Office Supplies,Art,1,546.31,0.0,Card,Retail,546.31,393.34,152.97
2023-03-03,SO-10480,Wayne Enterprises,Home Office,West,Art 328,Office Supplies,Art,2,532.56,0.05,Wire,Retail,1011.86,766.88,244.98
2023-03-03,SO-10479,Stark Industries,Consumer,Central,Machines 910,Technology,Machines,1,389.17,0.1,Cash,Wholesale,350.25,303.55,46.7
2023-03-03,SO-10481,Stark Industries,Consumer,Central,Phones 818,Technology,Phones,3,204.93,0.0,Cash,Wholesale,614.79,479.55,135.24
2023-03-04,SO-10486,Acme Corp,Corporate,East,Furnishings 270,Furniture,Furnishings,3,395.11,0.05,Cash,Retail,1126.06,971.97,154.09
2023-03-04,SO-10487,Vehement Capital,Corporate,South,Storage 203,Office Supplies,Storage,1,591.04,0.15,Cash,Wholesale,502.38,425.55,76.83
2023-03-04,SO-10492,Wayne Enterprises,Consumer,West,Bookcases 776,Furniture,Bookcases,1,145.42,0.0,PayPal,Retail,145.42,119.24,26.18
2023-03-04,SO-10490,Initech,Home Office,East,Copiers 708,Technology,Copiers,1,553.8,0.0,Cash,Wholesale,553.8,431.96,121.84
2023-03-04,SO-10494,Acme Corp,Consumer,South,Furnishings 304,Furniture,Furnishings,1,543.03,0.0,Card,Online,543.03,445.28,97.75
2023-03-04,SO-10495,Umbrella Co,Home Office,West,Chairs 584,Furniture,Chairs,1,290.46,0.0,Card,Retail,290.46,238.18,52.28
2023-03-04,SO-10491,Acme Corp,Home Office,South,Machines 260,Technology,Machines,1,338.42,0.1,Card,Online,304.58,263.97,40.61
2023-03-04,SO-10488,Aperture Labs,Consumer,West,Chairs 918,Furniture,Chairs,3,398.27,0.0,Card,Retail,1194.81,979.74,215.07
2023-03-05,SO-10497,Wayne Enterprises,Corporate,South,Machines 145,Technology,Machines,1,30.35,0.0,PayPal,Retail,30.35,23.67,6.68
2023-03-05,SO-10496,Pied Piper,Corporate,South,Bookcases 193,Furniture,Bookcases,2,319.85,0.0,Cash,Online,639.7,524.56,115.14
2023-03-05,SO-10498,Wonka LLC,Consumer,Central,Chairs 254,Furniture,Chairs,1,95.7,0.05,Card,Online,90.92,78.47,12.45
2023-03-05,SO-10499,Aperture Labs,Home Office,Central,Tables 666,Furniture,Tables,1,453.28,0.0,Card,Retail,453.28,371.69,81.59
2023-03-06,SO-10509,Tyrell Corp,Consumer,South,Bookcases 807,Furniture,Bookcases,1,434.72,0.0,Wire,Online,434.72,356.47,78.25
2023-03-06,SO-10502,Pied Piper,Consumer,South,Accessories 927,Technology,Accessories,1,127.97,0.0,Wire,Online,127.97,99.82,28.15
2023-03-06,SO-10508,Tyrell Corp,Consumer,South,Copiers 512,Technology,Copiers,2,498.12,0.0,Wire,Wholesale,996.24,777.06,219.18
2023-03-06,SO-10504,Stark Industries,Home Office,Central,Phones 497,Technology,Phones,1,396.23,0.0,Cash,Wholesale,396.23,309.06,87.17
2023-03-06,SO-10501,Stark Industries,Corporate,East,Binders 614,Office Supplies,Binders,1,187.8,0.2,Wire,Online,150.24,135.22,15.02
2023-03-06,SO-10506,Oscorp,Consumer,West,Binders 208,Office Supplies,Binders,1,456.32,0.0,Card,Retail,456.32,328.55,127.77
2023-03-06,SO-10512,Stark Industries,Corporate,South,Furnishings 719,Furniture,Furnishings,1,162.63,0.0,Card,Online,162.63,133.36,29.27
2023-03-06,SO-10510,Gringotts,Corporate,South,Chairs 445,Furniture,Chairs,1,583.48,0.05,PayPal,Retail,554.31,478.45,75.86
2023-03-06,SO-10507,Hooli,Corporate,Central,Furnishings 770,Furniture,Furnishings,1,103.56,0.0,Cash,Wholesale,103.56,84.92,18.64
2023-03-07,SO-10518,Wonka LLC,Corporate,West,Art 452,Office Supplies,Art,1,51.2,0.1,Wire,Retail,46.08,36.86,9.22
2023-03-07,SO-10517,Vehement Capital,Home Office,East,Accessories 481,Technology,Accessories,1,155.63,0.15,Cash,Wholesale,132.29,121.39,10.9
2023-03-07,SO-10519,Gringotts,Corporate,East,Machines 150,Technology,Machines,1,509.3,0.05,Wire,Wholesale,483.84,397.25,86.59
